*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr 16 2025 16:07:36
*************************************************
parsing config file: /pref/Pythia/config/coop_pythia.ini
unable to parse section: , name: bool coop_rl_enable, value: true
unable to parse section: , name: coop_enable_adaptive_alpha, value: true

trace_0 /pref/Pythia/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  1 instructions:   38000001 cycles:   21285657 heartbeat IPC: 1.79954 cumulative IPC: 1.78524 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   21289441 heartbeat IPC: 1.79094 cumulative IPC: 1.78492 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  3 instructions:   38000000 cycles:   21342003 heartbeat IPC: 1.86734 cumulative IPC: 1.78053 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   21372216 heartbeat IPC: 1.71997 cumulative IPC: 1.68443 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  1 instructions:   39000001 cycles:   21815117 heartbeat IPC: 1.88872 cumulative IPC: 1.78775 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:   39000003 cycles:   21839098 heartbeat IPC: 1.81932 cumulative IPC: 1.78579 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  3 instructions:   39000001 cycles:   21876875 heartbeat IPC: 1.86961 cumulative IPC: 1.78270 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  2 instructions:   37000000 cycles:   21953585 heartbeat IPC: 1.72008 cumulative IPC: 1.68537 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   22379237 heartbeat IPC: 1.85137 cumulative IPC: 1.78737 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   22389187 heartbeat IPC: 1.74195 cumulative IPC: 1.78658 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  3 instructions:   40000000 cycles:   22415336 heartbeat IPC: 1.85714 cumulative IPC: 1.78449 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  2 instructions:   38000000 cycles:   22560405 heartbeat IPC: 1.64794 cumulative IPC: 1.68437 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  1 instructions:   41000001 cycles:   22937320 heartbeat IPC: 1.82438 cumulative IPC: 1.78748 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   22955791 heartbeat IPC: 1.73444 cumulative IPC: 1.78604 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  3 instructions:   41000002 cycles:   22959649 heartbeat IPC: 1.83718 cumulative IPC: 1.78574 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  2 instructions:   39000003 cycles:   23153378 heartbeat IPC: 1.68642 cumulative IPC: 1.68442 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  1 instructions:   42000000 cycles:   23472978 heartbeat IPC: 1.86686 cumulative IPC: 1.78929 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:   42000002 cycles:   23575029 heartbeat IPC: 1.61489 cumulative IPC: 1.78155 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  3 instructions:   42000000 cycles:   23692489 heartbeat IPC: 1.36455 cumulative IPC: 1.77271 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   23758614 heartbeat IPC: 1.65224 cumulative IPC: 1.68360 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  1 instructions:   43000003 cycles:   24013381 heartbeat IPC: 1.85048 cumulative IPC: 1.79067 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   24152062 heartbeat IPC: 1.73300 cumulative IPC: 1.78039 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  3 instructions:   43000001 cycles:   24241650 heartbeat IPC: 1.82096 cumulative IPC: 1.77381 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  2 instructions:   41000003 cycles:   24357633 heartbeat IPC: 1.66940 cumulative IPC: 1.68325 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   24562089 heartbeat IPC: 1.82246 cumulative IPC: 1.79138 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   24720081 heartbeat IPC: 1.76050 cumulative IPC: 1.77993 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   24806927 heartbeat IPC: 1.76904 cumulative IPC: 1.77370 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  2 instructions:   42000003 cycles:   24992453 heartbeat IPC: 1.57525 cumulative IPC: 1.68051 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  1 instructions:   45000002 cycles:   25141024 heartbeat IPC: 1.72731 cumulative IPC: 1.78990 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   25303139 heartbeat IPC: 1.71510 cumulative IPC: 1.77844 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  3 instructions:   45000002 cycles:   25370314 heartbeat IPC: 1.77498 cumulative IPC: 1.77373 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  2 instructions:   43000002 cycles:   25601736 heartbeat IPC: 1.64127 cumulative IPC: 1.67957 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  1 instructions:   46000000 cycles:   25695901 heartbeat IPC: 1.80220 cumulative IPC: 1.79017 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   25848934 heartbeat IPC: 1.83219 cumulative IPC: 1.77957 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  3 instructions:   46000002 cycles:   25961627 heartbeat IPC: 1.69115 cumulative IPC: 1.77185 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   26210333 heartbeat IPC: 1.64312 cumulative IPC: 1.67873 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  1 instructions:   47000001 cycles:   26245966 heartbeat IPC: 1.81797 cumulative IPC: 1.79075 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   26384520 heartbeat IPC: 1.86711 cumulative IPC: 1.78135 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  3 instructions:   47000001 cycles:   26500459 heartbeat IPC: 1.85586 cumulative IPC: 1.77355 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   26785389 heartbeat IPC: 1.85383 cumulative IPC: 1.79202 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  2 instructions:   45000003 cycles:   26806879 heartbeat IPC: 1.67632 cumulative IPC: 1.67867 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   26933258 heartbeat IPC: 1.82236 cumulative IPC: 1.78218 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   27049479 heartbeat IPC: 1.82143 cumulative IPC: 1.77453 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  1 instructions:   49000000 cycles:   27341758 heartbeat IPC: 1.79737 cumulative IPC: 1.79213 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  2 instructions:   46000000 cycles:   27410105 heartbeat IPC: 1.65775 cumulative IPC: 1.67821 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   27473458 heartbeat IPC: 1.85117 cumulative IPC: 1.78354 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  3 instructions:   49000003 cycles:   27613849 heartbeat IPC: 1.77189 cumulative IPC: 1.77447 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  1 instructions:   50000000 cycles:   27882128 heartbeat IPC: 1.85058 cumulative IPC: 1.79326 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   28026914 heartbeat IPC: 1.80683 cumulative IPC: 1.78400 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  2 instructions:   47000002 cycles:   28064713 heartbeat IPC: 1.52763 cumulative IPC: 1.67470 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  3 instructions:   50000003 cycles:   28163135 heartbeat IPC: 1.82055 cumulative IPC: 1.77537 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  1 instructions:   51000002 cycles:   28448520 heartbeat IPC: 1.76557 cumulative IPC: 0.03515 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   28587701 heartbeat IPC: 1.78321 cumulative IPC: 0.03498 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   28661721 heartbeat IPC: 1.67502 cumulative IPC: 1.67471 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  3 instructions:   51000000 cycles:   28792713 heartbeat IPC: 1.58836 cumulative IPC: 0.03473 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   29002678 heartbeat IPC: 1.80454 cumulative IPC: 0.06896 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   29156905 heartbeat IPC: 1.75684 cumulative IPC: 0.06859 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  2 instructions:   49000000 cycles:   29261988 heartbeat IPC: 1.66593 cumulative IPC: 1.67453 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   29335936 heartbeat IPC: 1.84086 cumulative IPC: 0.06818 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  1 instructions:   53000002 cycles:   29566356 heartbeat IPC: 1.77407 cumulative IPC: 0.10147 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   29725573 heartbeat IPC: 1.75850 cumulative IPC: 0.10092 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  2 instructions:   50000000 cycles:   29839853 heartbeat IPC: 1.73051 cumulative IPC: 1.67561 (Simulation time: 0 hr 5 min 45 sec) 

Warmup complete CPU  0 instructions:   53211136 cycles:   29839853 (Simulation time: 0 hr 5 min 45 sec) 
Warmup complete CPU  1 instructions:   53485174 cycles:   29839854 (Simulation time: 0 hr 5 min 45 sec) 
Warmup complete CPU  2 instructions:   50000002 cycles:   29839854 (Simulation time: 0 hr 5 min 45 sec) 
Warmup complete CPU  3 instructions:   52894264 cycles:   29839854 (Simulation time: 0 hr 5 min 45 sec) 

Heartbeat CPU  3 instructions:   53000003 cycles:   30304992 heartbeat IPC: 1.03194 cumulative IPC: 0.22733 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  1 instructions:   54000003 cycles:   31900304 heartbeat IPC: 0.42846 cumulative IPC: 0.24986 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   33209259 heartbeat IPC: 0.28705 cumulative IPC: 0.23413 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  3 instructions:   54000003 cycles:   34576221 heartbeat IPC: 0.23412 cumulative IPC: 0.23346 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  2 instructions:   51000001 cycles:   34778260 heartbeat IPC: 0.20249 cumulative IPC: 0.20249 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  1 instructions:   55000003 cycles:   36146956 heartbeat IPC: 0.23548 cumulative IPC: 0.24018 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   37428339 heartbeat IPC: 0.23702 cumulative IPC: 0.23573 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  3 instructions:   55000002 cycles:   38757194 heartbeat IPC: 0.23918 cumulative IPC: 0.23614 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   39882294 heartbeat IPC: 0.19592 cumulative IPC: 0.19915 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   40423321 heartbeat IPC: 0.23384 cumulative IPC: 0.23762 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   41637194 heartbeat IPC: 0.23759 cumulative IPC: 0.23640 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   43015191 heartbeat IPC: 0.23485 cumulative IPC: 0.23572 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  1 instructions:   57000001 cycles:   44674195 heartbeat IPC: 0.23525 cumulative IPC: 0.23694 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  2 instructions:   53000000 cycles:   44998414 heartbeat IPC: 0.19546 cumulative IPC: 0.19791 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   45937137 heartbeat IPC: 0.23256 cumulative IPC: 0.23537 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  3 instructions:   57000002 cycles:   47271078 heartbeat IPC: 0.23497 cumulative IPC: 0.23554 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  1 instructions:   58000000 cycles:   48891745 heartbeat IPC: 0.23710 cumulative IPC: 0.23698 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  2 instructions:   54000001 cycles:   49241340 heartbeat IPC: 0.23569 cumulative IPC: 0.20617 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   50186796 heartbeat IPC: 0.23531 cumulative IPC: 0.23536 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  3 instructions:   58000001 cycles:   51525314 heartbeat IPC: 0.23506 cumulative IPC: 0.23545 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  1 instructions:   59000000 cycles:   53131958 heartbeat IPC: 0.23584 cumulative IPC: 0.23677 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  2 instructions:   55000002 cycles:   54412343 heartbeat IPC: 0.19339 cumulative IPC: 0.20348 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:   54467568 heartbeat IPC: 0.23360 cumulative IPC: 0.23505 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  3 instructions:   59000002 cycles:   55738268 heartbeat IPC: 0.23736 cumulative IPC: 0.23576 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   57368335 heartbeat IPC: 0.23605 cumulative IPC: 0.23666 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   58769167 heartbeat IPC: 0.23247 cumulative IPC: 0.23467 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   59641430 heartbeat IPC: 0.19124 cumulative IPC: 0.20133 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   59932833 heartbeat IPC: 0.23840 cumulative IPC: 0.23613 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  1 instructions:   61000002 cycles:   61591049 heartbeat IPC: 0.23681 cumulative IPC: 0.23668 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   62983007 heartbeat IPC: 0.23731 cumulative IPC: 0.23501 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  3 instructions:   61000001 cycles:   64151993 heartbeat IPC: 0.23701 cumulative IPC: 0.23624 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  2 instructions:   57000000 cycles:   64755256 heartbeat IPC: 0.19555 cumulative IPC: 0.20048 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  1 instructions:   62000002 cycles:   65810558 heartbeat IPC: 0.23699 cumulative IPC: 0.23672 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   67266811 heartbeat IPC: 0.23344 cumulative IPC: 0.23483 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  3 instructions:   62000002 cycles:   68345737 heartbeat IPC: 0.23845 cumulative IPC: 0.23648 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  2 instructions:   58000003 cycles:   69945914 heartbeat IPC: 0.19265 cumulative IPC: 0.19947 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  1 instructions:   63000001 cycles:   70066832 heartbeat IPC: 0.23495 cumulative IPC: 0.23653 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:   71474847 heartbeat IPC: 0.23764 cumulative IPC: 0.23511 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  3 instructions:   63000001 cycles:   72648881 heartbeat IPC: 0.23239 cumulative IPC: 0.23607 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:   74135255 heartbeat IPC: 0.24580 cumulative IPC: 0.23738 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  2 instructions:   59000000 cycles:   75039081 heartbeat IPC: 0.19634 cumulative IPC: 0.19912 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   75635728 heartbeat IPC: 0.24033 cumulative IPC: 0.23559 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   76874085 heartbeat IPC: 0.23667 cumulative IPC: 0.23612 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  1 instructions:   65000003 cycles:   78252414 heartbeat IPC: 0.24289 cumulative IPC: 0.23785 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:   65000001 cycles:   79844756 heartbeat IPC: 0.23758 cumulative IPC: 0.23575 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   80194204 heartbeat IPC: 0.19398 cumulative IPC: 0.19859 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  3 instructions:   65000002 cycles:   81119929 heartbeat IPC: 0.23552 cumulative IPC: 0.23607 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  1 instructions:   66000000 cycles:   82482605 heartbeat IPC: 0.23640 cumulative IPC: 0.23773 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:   66000003 cycles:   84031881 heartbeat IPC: 0.23883 cumulative IPC: 0.23599 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  3 instructions:   66000001 cycles:   85251267 heartbeat IPC: 0.24205 cumulative IPC: 0.23652 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  2 instructions:   61000000 cycles:   85387403 heartbeat IPC: 0.19256 cumulative IPC: 0.19803 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  1 instructions:   67000000 cycles:   86727027 heartbeat IPC: 0.23560 cumulative IPC: 0.23757 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   88147275 heartbeat IPC: 0.24299 cumulative IPC: 0.23649 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  3 instructions:   67000003 cycles:   89459147 heartbeat IPC: 0.23765 cumulative IPC: 0.23660 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  2 instructions:   62000002 cycles:   90563105 heartbeat IPC: 0.19321 cumulative IPC: 0.19762 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:   90866363 heartbeat IPC: 0.24158 cumulative IPC: 0.23784 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   92285183 heartbeat IPC: 0.24167 cumulative IPC: 0.23683 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   93659808 heartbeat IPC: 0.23806 cumulative IPC: 0.23669 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  1 instructions:   69000000 cycles:   94957680 heartbeat IPC: 0.24442 cumulative IPC: 0.23826 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  3 instructions:   69000000 cycles:   95374176 heartbeat IPC: 0.58331 cumulative IPC: 0.24576 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  2 instructions:   63000000 cycles:   95740974 heartbeat IPC: 0.19313 cumulative IPC: 0.19727 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  3 instructions:   70000003 cycles:   96342825 heartbeat IPC: 1.03237 cumulative IPC: 0.25722 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:   69000003 cycles:   96442441 heartbeat IPC: 0.24054 cumulative IPC: 0.23706 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  3 instructions:   71000000 cycles:   97387848 heartbeat IPC: 0.95691 cumulative IPC: 0.26804 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   97812989 heartbeat IPC: 0.48262 cumulative IPC: 0.20596 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:   98438804 heartbeat IPC: 0.95151 cumulative IPC: 0.27851 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  1 instructions:   70000003 cycles:   99023599 heartbeat IPC: 0.24595 cumulative IPC: 0.23871 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  2 instructions:   65000000 cycles:   99976586 heartbeat IPC: 0.46219 cumulative IPC: 0.21387 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:  100608118 heartbeat IPC: 0.24006 cumulative IPC: 0.23724 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  2 instructions:   66000001 cycles:  101968689 heartbeat IPC: 0.50198 cumulative IPC: 0.22183 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  3 instructions:   73000001 cycles:  102225504 heartbeat IPC: 0.26408 cumulative IPC: 0.27776 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  1 instructions:   71000003 cycles:  103182228 heartbeat IPC: 0.24046 cumulative IPC: 0.23881 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  2 instructions:   67000002 cycles:  103864068 heartbeat IPC: 0.52760 cumulative IPC: 0.22965 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:   71000002 cycles:  104782732 heartbeat IPC: 0.23954 cumulative IPC: 0.23737 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:  105710520 heartbeat IPC: 0.54158 cumulative IPC: 0.23725 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  3 instructions:   74000000 cycles:  106420486 heartbeat IPC: 0.23838 cumulative IPC: 0.27560 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:  107278505 heartbeat IPC: 0.24412 cumulative IPC: 0.23909 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:  107297294 heartbeat IPC: 0.39768 cumulative IPC: 0.24257 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  2 instructions:   69000003 cycles:  107351644 heartbeat IPC: 0.60934 cumulative IPC: 0.24512 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  2 instructions:   70000000 cycles:  108940318 heartbeat IPC: 0.62945 cumulative IPC: 0.25284 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  3 instructions:   75000001 cycles:  110523489 heartbeat IPC: 0.24372 cumulative IPC: 0.27398 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:  110688691 heartbeat IPC: 0.57196 cumulative IPC: 0.25974 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:  110861648 heartbeat IPC: 0.28056 cumulative IPC: 0.24424 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  1 instructions:   73000002 cycles:  111372387 heartbeat IPC: 0.24427 cumulative IPC: 0.23935 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:  112201861 heartbeat IPC: 0.66086 cumulative IPC: 0.26711 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  3 instructions:   76000000 cycles:  114834572 heartbeat IPC: 0.23196 cumulative IPC: 0.27185 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:   74000003 cycles:  115059866 heartbeat IPC: 0.23820 cumulative IPC: 0.24394 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  1 instructions:   74000003 cycles:  115707106 heartbeat IPC: 0.23070 cumulative IPC: 0.23891 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  2 instructions:   73000000 cycles:  116779666 heartbeat IPC: 0.21845 cumulative IPC: 0.26455 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  3 instructions:   77000000 cycles:  119116468 heartbeat IPC: 0.23354 cumulative IPC: 0.27001 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:  119232914 heartbeat IPC: 0.23963 cumulative IPC: 0.24374 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  1 instructions:   75000002 cycles:  119777933 heartbeat IPC: 0.24565 cumulative IPC: 0.23922 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  2 instructions:   74000000 cycles:  121620916 heartbeat IPC: 0.20656 cumulative IPC: 0.26149 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  3 instructions:   78000001 cycles:  123366349 heartbeat IPC: 0.23530 cumulative IPC: 0.26843 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:  123483753 heartbeat IPC: 0.23525 cumulative IPC: 0.24336 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:  124010713 heartbeat IPC: 0.23625 cumulative IPC: 0.23908 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  2 instructions:   75000003 cycles:  125849757 heartbeat IPC: 0.23647 cumulative IPC: 0.26039 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  3 instructions:   79000001 cycles:  127628717 heartbeat IPC: 0.23461 cumulative IPC: 0.26696 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:   77000002 cycles:  127736178 heartbeat IPC: 0.23516 cumulative IPC: 0.24300 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  1 instructions:   77000002 cycles:  128262693 heartbeat IPC: 0.23519 cumulative IPC: 0.23892 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:  131059781 heartbeat IPC: 0.19194 cumulative IPC: 0.25687 (Simulation time: 0 hr 9 min 30 sec) 
